datetime,portfolio_value,cash,return
2021-06-03 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-04 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-05 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-07 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-08 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-09 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-10 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-11 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-12 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-14 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-15 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-16 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-17 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-18 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-19 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-21 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-22 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-23 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-24 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-25 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-26 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-28 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-29 09:30:00-04:00,100000.0,100000.0,0.0
2021-06-30 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-01 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-02 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-03 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-06 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-07 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-08 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-09 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-10 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-12 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-13 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-14 09:30:00-04:00,100000.0,100000.0,0.0
2021-07-15 09:30:00-04:00,100000.0,100000.0,0.0
